index_name,ST_BUSHEE,st_75_,index_id,RelSPread_crsp,turnover_perc,numholdings_,aum_ETFG_,dvol,sep_ind_,top3_issuer,urgency_mean,urgency_std,aum_ind_bn,dvol_ind_bn,spread_ind_bps,num_const_00,ratio_hu,d_OwnIndex
NASDAQ Biotechnology TR USD,0.247297046,0,NASDAQ Biotechnology TR USD,0.000878309,1285.858862,216.4150198,8667572781,432444187.5,0,0,1.019568225,0.810205127,8.667572781,0.432444188,8.783090135,2.164150198,0.794655136,0
NASDAQ Buyback Achievers USD,0.186701523,0,NASDAQ Buyback Achievers USD,0.000899998,153.9441936,238.7114625,805457032.5,5738484.484,0,0,0.989273053,0.684596887,0.805457033,0.005738484,8.999979359,2.387114625,0.692020151,0
NASDAQ Chaikin Power US Large Cap Index,0.057384812,0,NASDAQ Chaikin Power US Large Cap Index,0.001957976,12.91764692,95.908,247224904.6,254006.7327,0,0,0.699806941,0.386773678,0.247224905,0.000254007,19.57975952,0.95908,0.552686256,0
NASDAQ Chaikin Power US Small Cap Index,0.10530503,0,NASDAQ Chaikin Power US Small Cap Index,0.003253532,82.08837184,419.964,128330731.1,456762.317,0,0,0.868722079,0.470389813,0.128330731,0.000456762,32.53532287,4.19964,0.541473302,0
NASDAQ Clean Edge US Liq PR USD,0.323387459,0,NASDAQ Clean Edge US Liq PR USD,0.002863991,486.3508387,42.63636364,491650496.5,12120913.73,0,0,0.690032495,0.463060249,0.491650496,0.012120914,28.63990714,0.426363636,0.671070206,0
NASDAQ Composite TR USD,0.218723434,0,NASDAQ Composite TR USD,0.002913657,,1023.819277,,22380237.07,0,0,0.828863077,0.558832592,,0.022380237,29.13657142,10.23819277,0.674215811,0
NASDAQ Eurozone Large Mid Cap Index,0.785626504,1,NASDAQ Eurozone Large Mid Cap Index,0.002473717,261.1114462,292.3453815,3227277.02,55719.23564,0,0,0.491824979,0.440935797,0.003227277,5.57E-05,24.73717489,2.923453815,0.896529895,0
NASDAQ Global Millennial Opportunity Index,0.167459242,0,NASDAQ Global Millennial Opportunity Index,0.003938708,109.802686,108.2151394,37180207.41,337016.7495,0,0,0.576985294,0.365959598,0.037180207,0.000337017,39.38707932,1.082151394,0.63426157,0
NASDAQ Halter USX China TR USD,0.309126776,0,NASDAQ Halter USX China TR USD,0.006146531,152.9700317,68.60079051,189761624.7,1155803.67,0,0,0.78628209,0.489312934,0.189761625,0.001155804,61.46530651,0.686007905,0.622312196,0
NASDAQ International BuyBack Achievers USD,0.281066321,0,NASDAQ International BuyBack Achievers USD,0.002925217,183.6102919,73.00395257,102079956.2,771252.3186,0,0,0.92316706,0.692457695,0.102079956,0.000771252,29.2521724,0.730039526,0.750089257,0
NASDAQ International Dividend Achievers Select Index,0.114324941,0,NASDAQ International Dividend Achievers Select Index,0.000983573,178.9352096,421.1067194,2149361570,13685653.05,0,1,0.912670028,0.517451605,2.14936157,0.013685653,9.83573031,4.211067194,0.566964609,0
NASDAQ Intl Div Achievers TR USD,0.196776583,0,NASDAQ Intl Div Achievers TR USD,0.002691734,100.1812564,59.13043478,546506345.7,2106364.798,0,0,0.933269494,0.571860123,0.546506346,0.002106365,26.91734427,0.591304348,0.612749186,0
NASDAQ OMX ABA Community Bank TR USD,0.447480061,0,NASDAQ OMX ABA Community Bank TR USD,0.001630745,268.8812609,162.9367589,80186323.62,808233.8469,0,0,0.697579642,0.430328959,0.080186324,0.000808234,16.30744544,1.629367589,0.616888643,0
NASDAQ OMX ClnEdge SmartGridInfra PR USD,0.541974019,1,NASDAQ OMX ClnEdge SmartGridInfra PR USD,0.003101568,266.5709831,59.06719368,52315184.56,630535.2091,0,0,0.531711904,0.291464603,0.052315185,0.000630535,31.01568202,0.590671937,0.548162645,0
NASDAQ OMX Global Automobile TR USD,0.546579008,1,NASDAQ OMX Global Automobile TR USD,0.007944749,380.0208534,32.54150198,24469965.14,423028.9845,0,0,0.63720419,0.403155192,0.024469965,0.000423029,79.44749249,0.32541502,0.63269388,0
NASDAQ OMX Global Water TR USD,0.176844502,0,NASDAQ OMX Global Water TR USD,0.003112106,62.01175673,47.07905138,201609381.7,484057.2948,0,0,0.81772666,0.410999539,0.201609382,0.000484057,31.12106216,0.470790514,0.502612376,0
NASDAQ OMX US Water TR USD,0.181522029,0,NASDAQ OMX US Water TR USD,0.001390835,66.52850989,37.15019763,1099379670,2873151.614,0,0,0.970089234,0.567310623,1.09937967,0.002873152,13.90835065,0.371501976,0.584802513,0
NASDAQ Technology Dividend USD,0.191235678,0,NASDAQ Technology Dividend USD,0.001163338,114.3632435,89.2687747,1182530621,5162022.452,0,0,0.868399926,0.544959517,1.182530621,0.005162022,11.63338336,0.892687747,0.627544407,0
NASDAQ U.S. Healthcare Innovators Index,0.058759686,0,NASDAQ U.S. Healthcare Innovators Index,0.00273828,149.3054012,207.7888446,87510654.96,627701.6584,0,0,0.51082902,0.324912531,0.087510655,0.000627702,27.38280249,2.077888446,0.636049477,0
NASDAQ U.S. Price Setters Index,0.250859578,0,NASDAQ U.S. Price Setters Index,0.002240528,153.2128014,148.7689243,20410263.93,133315.9107,0,0,0.464876394,0.36948823,0.020410264,0.000133316,22.40527904,1.487689243,0.79480962,0
NASDAQ U.S. Shareholder Yield Index,0.092408653,0,NASDAQ U.S. Shareholder Yield Index,0.014723496,303.99116,132.0239044,18769796.28,219423.7193,0,0,0.479736451,0.161144945,0.018769796,0.000219424,147.2349618,1.320239044,0.335903067,0
NASDAQ U.S. Small Cap Select Leaders Index,0.453165435,0,NASDAQ U.S. Small Cap Select Leaders Index,0.002187762,45.86358441,471,474141266.3,1493095.365,0,0,0.498836043,0.259291833,0.474141266,0.001493095,21.87761893,4.71,0.519793702,0
NASDAQ US Broad Div Achievers TR USD,0.112475882,0,NASDAQ US Broad Div Achievers TR USD,0.0013986,117.1310483,279.770751,366037185.6,1698920.222,0,0,0.853315803,0.53004558,0.366037186,0.00169892,13.98600225,2.79770751,0.621159925,0
NASDAQ US Div Achievers Select TR USD,0.105537303,0,NASDAQ US Div Achievers Select TR USD,0.000404859,112.9798981,205.256917,44585806028,192963493,0,1,1.042181537,0.74338798,44.58580603,0.192963493,4.048588153,2.05256917,0.713299894,0
NASDAQ US Dividend Achievers 50 TR USD,0.177277552,0,NASDAQ US Dividend Achievers 50 TR USD,0.001096688,144.0063218,51.79841897,702278739.7,3973158.97,0,0,0.922400814,0.546756405,0.70227874,0.003973159,10.96687966,0.51798419,0.592753602,0
NASDAQ US Rising Dividend Achievers TR USD,0.232899231,0,NASDAQ US Rising Dividend Achievers TR USD,0.000985319,236.833804,51.20158103,1272796021,11455171.77,0,0,0.792290208,0.488995691,1.272796021,0.011455172,9.853186231,0.51201581,0.617192647,0
NASDAQ US Small Mid Cap Rising Dividend Achievers Index,0.146665581,0,NASDAQ US Small Mid Cap Rising Dividend Achievers Index,0.00468506,293.1067517,101.3201581,9503076.967,109632.2396,0,0,0.777101298,0.38938684,0.009503077,0.000109632,46.85059574,1.013201581,0.501076038,0
NASDAQ-100 Equal Weighted Index,0.219667259,0,NASDAQ-100 Equal Weighted Index,0.001333555,272.8719412,104.3407319,580965358,5578046.995,1,0,0.725363503,0.484485668,0.580965358,0.005578047,13.33554569,1.043407319,0.667921209,0
NIFTY 50 Equal Weight Index,0.944710057,1,NIFTY 50 Equal Weight Index,0.014214851,229.0371614,53.18577075,3067020.127,32983.23935,0,0,0.549814913,0.337561503,0.00306702,3.30E-05,142.1485122,0.531857708,0.613954797,1
NYSE Arca Environmental Services USD,0.618238041,1,NYSE Arca Environmental Services USD,0.01247291,106.009459,24.01593625,33349991.9,144727.609,0,0,0.672521283,0.469172346,0.033349992,0.000144728,124.729103,0.240159363,0.697631967,1
NYSE Arca Gold Miners TR USD,0.492109426,0,NYSE Arca Gold Miners TR USD,0.000351114,2284.889643,54.41035857,15041305321,1267488062,0,0,0.979388091,0.922514956,15.04130532,1.267488062,3.511139024,0.544103586,0.941929929,1
NYSE Arca Steel TR USD,0.658172185,1,NYSE Arca Steel TR USD,0.001602504,407.6767814,25.93625498,46888967.28,786177.3628,0,0,0.697867391,0.518318003,0.046888967,0.000786177,16.02504102,0.25936255,0.74271704,1
NYSE FactSet Global Autonomous Driving and Electric Vehicle Index,0.899477666,1,NYSE FactSet Global Autonomous Driving and Electric Vehicle Index,0.001590618,510.7731195,114.486166,43864083.84,1095616.333,0,1,0.465606067,0.228356406,0.043864084,0.001095616,15.9061797,1.14486166,0.490449809,1
NYSE FactSet Global Cyber Security Index,0.457064863,0,NYSE FactSet Global Cyber Security Index,0.00204527,583.6713116,50.30039526,85241607.74,1628626.349,0,1,0.565090189,0.358925089,0.085241608,0.001628626,20.4527014,0.503003953,0.635164256,1
NYSE FactSet Global Genomics and Immuno Biopharma Index,0.522146558,1,NYSE FactSet Global Genomics and Immuno Biopharma Index,0.002490425,554.1197766,54.24901186,109331917.7,2099550.332,0,1,0.553520965,0.378550979,0.109331918,0.00209955,24.90424733,0.542490119,0.683896371,1
NYSE FactSet Global Robotics and Artificial Intelligence Index,0.641044806,1,NYSE FactSet Global Robotics and Artificial Intelligence Index,0.002994978,305.667346,114.6521739,145921444.3,1605379.294,0,1,0.756001495,0.431117272,0.145921444,0.001605379,29.94978226,1.146521739,0.570259815,1
NYSE FactSet U.S. Infrastructure Index,0.54732231,1,NYSE FactSet U.S. Infrastructure Index,0.001666328,782.127204,139.6166008,23261445.86,711754.0934,0,1,0.753059213,0.485381886,0.023261446,0.000711754,16.66327516,1.396166008,0.644546774,1
NYSE FactSet U.S. Tech Breakthrough Index,0.254474814,0,NYSE FactSet U.S. Tech Breakthrough Index,0.001399832,235.5701025,160.8536585,211278566.7,2033675.046,0,1,0.633480233,0.766223036,0.211278567,0.002033675,13.99831675,1.608536585,1.209545298,1
NYSE Technology Index,0.278752635,0,NYSE Technology Index,0.000735617,194.2574974,36.07171315,435751722.6,3473173.129,0,1,0.991649245,0.691534748,0.435751723,0.003473173,7.356170146,0.360717131,0.697358216,1
Nasdaq CTA Artificial Intelligence and Robotics Index,0.141842302,0,Nasdaq CTA Artificial Intelligence and Robotics Index,0.002006002,196.1251179,107.3359684,107894793.9,813567.8756,0,0,0.776674689,0.406761681,0.107894794,0.000813568,20.06002068,1.073359684,0.523722077,0
Nasdaq CTA Cybersecurity Index,0.413696254,0,Nasdaq CTA Cybersecurity Index,0.001709099,223.6469974,42.00790514,1864223999,16197138.15,0,0,0.85059994,0.477115684,1.864223999,0.016197138,17.09099077,0.420079051,0.560916668,0
Nasdaq China US Internet Tiger Index,0.851500373,1,Nasdaq China US Internet Tiger Index,0.009010452,262.7035344,20.96412556,12995407.12,139263.6,0,0,0.291211074,0.174841236,0.012995407,0.000139264,90.10452235,0.209641256,0.600393501,0
Nasdaq Developed Select Leaders Core Index,0.136171948,0,Nasdaq Developed Select Leaders Core Index,0.004960869,11.38673731,597.8207171,29244750.58,161556.7713,0,0,0.370080263,0.289834548,0.029244751,0.000161557,49.60869367,5.978207171,0.783166724,0
Nasdaq Dorsey Wright Peoples Portfolio Index,0.263753129,0,Nasdaq Dorsey Wright Peoples Portfolio Index,0.005936845,209.7552025,303.3754941,30079764.64,292083.6182,0,0,0.595161467,0.357154052,0.030079765,0.000292084,59.36845344,3.033754941,0.600096062,0
Nasdaq DorseyWright DALI 1 Index,0.040547881,0,Nasdaq DorseyWright DALI 1 Index,0.001464407,377.653445,8.031620553,28257960.13,531131.9915,0,0,0.798551304,0.483026284,0.02825796,0.000531132,14.64406628,0.080316206,0.604878211,0
Nasdaq Riskalyze Developed International Equity Select Index,0.577885395,1,Nasdaq Riskalyze Developed International Equity Select Index,0.003945466,117.4464493,451.2687747,25609975.78,124149.773,0,0,0.678440325,0.467761099,0.025609976,0.00012415,39.45466445,4.512687747,0.689465355,0
Nasdaq Riskalyze Emerging Markets Equity Select Index,0.845507974,1,Nasdaq Riskalyze Emerging Markets Equity Select Index,0.004105523,159.3095363,265.8221344,8194936.874,54072.8795,0,0,0.454520887,0.323412015,0.008194937,5.41E-05,41.05522907,2.658221344,0.71154489,0
Nasdaq Riskalyze US Equity Dividend Select Index,0.516971693,1,Nasdaq Riskalyze US Equity Dividend Select Index,0.005430708,161.6758685,210.4071146,4581648.546,30037.86323,0,0,0.717651941,0.523194517,0.004581649,3.00E-05,54.30708154,2.104071146,0.72903658,0
Nasdaq Riskalyze US Large Cap Index,0.400937321,0,Nasdaq Riskalyze US Large Cap Index,0.005780918,111.7795285,382.7391304,18961349.78,82459.37405,0,0,0.754154962,0.542615211,0.01896135,8.25E-05,57.80918374,3.827391304,0.719500949,0
Nasdaq Riskalyze US Mid Cap Index,0.450827446,0,Nasdaq Riskalyze US Mid Cap Index,0.00749389,149.45201,369.2252964,13680495.58,80939.05904,0,0,0.685230637,0.508377035,0.013680496,8.09E-05,74.93890306,3.692252964,0.741906457,0
Nasdaq Riskalyze US Small Cap Index,0.631672972,1,Nasdaq Riskalyze US Small Cap Index,0.00627908,170.2115423,363.9881423,7451898.062,48668.39513,0,0,0.650071882,0.485973311,0.007451898,4.87E-05,62.79079884,3.639881423,0.747568575,0
Nasdaq U.S. Large Cap Equities for Rising Rates Index,0.61635273,1,Nasdaq U.S. Large Cap Equities for Rising Rates Index,0.001905229,271.3728435,90.98015873,1405767.674,15220.09694,0,0,0.361948059,0.288777676,0.001405768,1.52E-05,19.05229094,0.909801587,0.797842863,0
Nasdaq U.S. Sustainable Momentum Index,0.196422848,0,Nasdaq U.S. Sustainable Momentum Index,0.003444083,131.231817,134.1089744,4681731.087,26589.30893,0,0,0.607001725,0.40295247,0.004681731,2.66E-05,34.44082755,1.341089744,0.663840733,0
Nasdaq US Large Cap Select Leaders Core Index,0.182142551,0,Nasdaq US Large Cap Select Leaders Core Index,0.004685568,33.77089437,157.7573222,6522032.584,9597.980262,0,0,0.382241654,0.264711428,0.006522033,9.60E-06,46.85567956,1.577573222,0.692523761,0
Nasdaq US Mega Cap Select Leaders Index,0.214794781,0,Nasdaq US Mega Cap Select Leaders Index,0.002697293,39.12345873,44.07171315,1518470450,2464241.946,0,0,0.719861051,0.483627568,1.51847045,0.002464242,26.97293324,0.440717131,0.671834609,0
Nasdaq US Small Mid Cap Select Leaders Core Index,,0,Nasdaq US Small Mid Cap Select Leaders Core Index,0.009383882,16.63932073,627.3514644,9279950.637,6892.994321,0,0,0.575024238,,0.009279951,6.89E-06,93.83882218,6.273514644,,0
Nasdaq US Smart Banks Index,0.480325655,0,Nasdaq US Smart Banks Index,0.001155522,387.6810145,30.30434783,81038493.96,1217633.971,0,0,0.963319493,0.741372446,0.081038494,0.001217634,11.55522488,0.303043478,0.769601831,0
Nasdaq US Smart Food & Beverage Index,0.671655016,1,Nasdaq US Smart Food & Beverage Index,0.010157722,321.7885809,30.46640316,2617592.767,33468.1314,0,0,0.441034461,0.324454453,0.002617593,3.35E-05,101.5772194,0.304664032,0.735666897,0
Nasdaq US Smart Oil & Gas Index,0.193403963,0,Nasdaq US Smart Oil & Gas Index,0.005281167,438.8514891,49.17786561,14001146.97,193016.9233,0,0,0.697696754,0.41101726,0.014001147,0.000193017,52.81166513,0.491778656,0.589105879,0
Nasdaq US Smart Pharmaceuticals Index,0.610073672,1,Nasdaq US Smart Pharmaceuticals Index,0.005755631,403.2647128,29.58893281,13097599.22,186759.0434,0,0,0.593900255,0.332033611,0.013097599,0.000186759,57.55630923,0.295889328,0.559073023,0
Nasdaq US Smart Retail Index,,,Nasdaq US Smart Retail Index,0.007502314,383.5172921,50.3083004,4952110.727,85174.55969,0,0,0.462093314,0.2522535,0.004952111,8.52E-05,75.02313852,0.503083004,0.545892988,0
Nasdaq US Smart Semiconductor Index,0.199824173,0,Nasdaq US Smart Semiconductor Index,0.004838935,303.6364143,30.53754941,46650086.99,560508.901,0,0,0.77258648,0.461912726,0.046650087,0.000560509,48.38935494,0.305375494,0.597878345,0
Nasdaq US Smart Transportation Index,0.422839445,0,Nasdaq US Smart Transportation Index,0.004231334,1001.93579,30.7944664,216686829.7,3843403.964,0,0,0.643338979,0.328544495,0.21668683,0.003843404,42.3133415,0.307944664,0.510686443,0
Nasdaq Victory Dividend Accelerator Index,0.294446343,0,Nasdaq Victory Dividend Accelerator Index,0.002283288,146.9840288,75.47035573,239392467.9,1304289.666,0,0,0.588818551,0.368280609,0.239392468,0.00130429,22.83288391,0.754703557,0.625456872,0
Nasdaq Victory US Multi-Factor Minimum Volatility Index,0.086106164,0,Nasdaq Victory US Multi-Factor Minimum Volatility Index,0.003152936,86.39103212,64.9486166,152430940.4,523333.4949,0,0,0.661448321,0.362918003,0.15243094,0.000523333,31.52935542,0.649486166,0.548671743,0
North Shore Global Uranium Mining Index,0.872503094,1,North Shore Global Uranium Mining Index,0.009396862,821.2772926,27.79352227,9898521.977,350519.1505,0,0,0.479532781,,0.009898522,0.000350519,93.96862374,0.277935223,,1
Northern Trust Developed Markets ex-US Quality Low Volatility Index,0.304479818,0,Northern Trust Developed Markets ex-US Quality Low Volatility Index,0.001726365,257.795026,205.43083,51335528.15,290533.0433,0,0,0.263316478,0.154125228,0.051335528,0.000290533,17.26365209,2.0543083,0.58532314,1
Northern Trust Emerging Markets Quality Low Volatility Index,0.893588503,1,Northern Trust Emerging Markets Quality Low Volatility Index,0.002537096,129.8868328,176.1304348,7554674.332,51457.87723,0,0,0.256864478,0.288804377,0.007554674,5.15E-05,25.3709611,1.761304348,1.124345336,1
Northern Trust Intl Quality Div TR USD,0.05735407,0,Northern Trust Intl Quality Div TR USD,0.002553437,134.3722731,241.9894598,208189662.9,1293834.971,0,0,0.572471012,0.349374839,0.208189663,0.001293835,25.53436562,2.419894598,0.610292629,1
Northern Trust Quality Div Defensive USD,0.024969611,0,Northern Trust Quality Div Defensive USD,0.0008388,114.2512714,164.7351779,450126177.2,2075859.546,0,0,0.653735109,0.380552549,0.450126177,0.00207586,8.388003466,1.647351779,0.582120408,1
Northern Trust Quality Dividend Dyn USD,0.068065632,0,Northern Trust Quality Dividend Dyn USD,0.003905704,165.1780519,160.1897233,22004120.62,206769.3224,0,0,0.445108732,0.250704302,0.022004121,0.000206769,39.05704275,1.601897233,0.56324283,1
Northern Trust Quality Dividend USD,0.019069076,0,Northern Trust Quality Dividend USD,0.001201534,80.73175977,154.2213439,1407955271,4476801.984,0,0,0.759879251,0.435619329,1.407955271,0.004476802,12.01533885,1.542213439,0.57327441,1
Northern Trust Quality Large Cap Index,0.084358082,0,Northern Trust Quality Large Cap Index,0.002050351,185.1748834,156.6166008,64658635.26,433287.8195,0,0,0.68855719,0.51616321,0.064658635,0.000433288,20.50351398,1.566166008,0.749630122,1
Northern Trust Quality Low Volatility Index,0.218538742,0,Northern Trust Quality Low Volatility Index,0.002056009,266.4791703,131.6956522,72454866.81,682123.3448,0,0,0.253923442,0.144800711,0.072454867,0.000682123,20.56008508,1.316956522,0.570253418,1
O Shares Global Internet Giants Index,0.37151902,0,O Shares Global Internet Giants Index,0.00218474,764.780447,103.1264822,281592799.1,7734748.322,0,0,0.723646217,0.599945094,0.281592799,0.007734748,21.84740309,1.031264822,0.829058564,1
OFI Revenue Weighted ESG Index,0.257620853,0,OFI Revenue Weighted ESG Index,0.003215316,93.52570473,226.875,25834630.99,93136.96761,0,0,0.795524542,0.543209092,0.025834631,9.31E-05,32.15316226,2.26875,0.682831344,1
OFI Revenue Weighted Global ESG Index,0.78101805,1,OFI Revenue Weighted Global ESG Index,0.002830941,21.09818271,1489,24826393.31,20668.58378,0,0,0.623371662,0.334588781,0.024826393,2.07E-05,28.30940682,14.89,0.536740441,1
PHLX Semiconductor Sector USD,0.367603768,0,PHLX Semiconductor Sector USD,0.000812282,1824.029713,35,3186906472,207391832.3,0,0,0.934010683,0.739906048,3.186906472,0.207391832,8.122818659,0.35,0.792181569,1
